word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
tape,1,k-5th grade,beginner_k_to_5,204,,false,n,elementary_fill+grade1+grade1_week26_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tame,1,k-5th grade,beginner_k_to_5,207,,false,n,elementary_fill+grade1+grade1_week26_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
last,2,k-5th grade,beginner_k_to_5,210,,false,n,tier2_fry_filtered+fry_rank_210+grade2_week16_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tray,1,k-5th grade,beginner_k_to_5,214,,false,n,elementary_fill+grade1+grade1_week27_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tree,1,k-5th grade,beginner_k_to_5,214,,false,n,tier2_fry_filtered+fry_rank_214+grade1_week27_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
core,2,k-5th grade,beginner_k_to_5,215,,false,n,elementary_fill+grade2+grade2_week14_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
city,3,k-5th grade,beginner_k_to_5,217,,false,n,tier2_fry_filtered+fry_rank_217+grade3_week4_item3,beginner,beginner,30.8,7.5,3.4,beginner_seed,beginner_k_to_5.csv
nice,1,k-5th grade,beginner_k_to_5,217,,false,n,elementary_fill+grade1+grade1_week28_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
port,2,k-5th grade,beginner_k_to_5,218,,false,n,elementary_fill+grade2+grade2_week14_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dawn,3,k-5th grade,beginner_k_to_5,219,,false,n,elementary_fill+grade3+grade3_week14_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
eye,2,k-5th grade,beginner_k_to_5,219,,false,n,tier2_fry_filtered+fry_rank_219+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wise,1,k-5th grade,beginner_k_to_5,220,,false,n,elementary_fill+grade1+grade1_week28_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dime,1,k-5th grade,beginner_k_to_5,221,,false,n,elementary_fill+grade1+grade1_week28_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
head,2,k-5th grade,beginner_k_to_5,222,,false,n,tier2_fry_filtered+fry_rank_222+grade2_week11_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lime,1,k-5th grade,beginner_k_to_5,223,,false,n,elementary_fill+grade1+grade1_week28_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cry,1,k-5th grade,beginner_k_to_5,226,,false,v,elementary_fill+grade1+grade1_week29_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
left,2,k-5th grade,beginner_k_to_5,226,,false,v,tier2_fry_filtered+fry_rank_226+grade2_week27_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
few,2,k-5th grade,beginner_k_to_5,228,,false,det,tier2_fry_filtered+fry_rank_228+grade2_week12_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
shy,1,k-5th grade,beginner_k_to_5,228,,false,n,elementary_fill+grade1+grade1_week29_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
spy,1,k-5th grade,beginner_k_to_5,229,,false,n,elementary_fill+grade1+grade1_week29_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bump,2,k-5th grade,beginner_k_to_5,230,,false,n,elementary_fill+grade2+grade2_week15_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bone,1,k-5th grade,beginner_k_to_5,234,,false,n,elementary_fill+grade1+grade1_week30_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
seem,3,k-5th grade,beginner_k_to_5,234,,false,v,tier2_fry_filtered+fry_rank_234+grade3_week7_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
camp,2,k-5th grade,beginner_k_to_5,235,,false,n,elementary_fill+grade2+grade2_week15_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
code,1,k-5th grade,beginner_k_to_5,235,,false,n,elementary_fill+grade1+grade1_week30_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
next,3,k-5th grade,beginner_k_to_5,235,,false,n,tier2_fry_filtered+fry_rank_235+grade3_week1_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hard,2,k-5th grade,beginner_k_to_5,236,,false,adj,tier2_fry_filtered+fry_rank_236+grade2_week1_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
axle,3,k-5th grade,beginner_k_to_5,239,,false,n,elementary_fill+grade3+grade3_week15_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
life,2,k-5th grade,beginner_k_to_5,240,,false,n,tier2_fry_filtered+fry_rank_240+grade2_week4_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
coat,1,k-5th grade,beginner_k_to_5,249,,false,n,elementary_fill+grade1+grade1_week32_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cast,2,k-5th grade,beginner_k_to_5,251,,false,n,elementary_fill+grade2+grade2_week16_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
soak,1,k-5th grade,beginner_k_to_5,252,,false,n,elementary_fill+grade1+grade1_week32_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
load,1,k-5th grade,beginner_k_to_5,253,,false,n,elementary_fill+grade1+grade1_week32_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
side,2,k-5th grade,beginner_k_to_5,253,,false,n,tier2_fry_filtered+fry_rank_253+grade2_week7_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
feet,2,k-5th grade,beginner_k_to_5,254,,false,n,tier2_fry_filtered+fry_rank_254+grade2_week17_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fuel,2,k-5th grade,beginner_k_to_5,254,,false,n,elementary_fill+grade2+grade2_week16_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
soap,1,k-5th grade,beginner_k_to_5,254,,false,n,elementary_fill+grade1+grade1_week32_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
car,2,k-5th grade,beginner_k_to_5,255,,false,n,tier2_fry_filtered+fry_rank_255+grade2_week1_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
mile,2,k-5th grade,beginner_k_to_5,256,,false,n,tier2_fry_filtered+fry_rank_256+grade2_week24_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hook,1,k-5th grade,beginner_k_to_5,257,,false,n,elementary_fill+grade1+grade1_week33_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sea,3,k-5th grade,beginner_k_to_5,260,,false,n,tier2_fry_filtered+fry_rank_260+grade3_week13_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bend,2,k-5th grade,beginner_k_to_5,262,,false,n,elementary_fill+grade2+grade2_week17_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
took,1,k-5th grade,beginner_k_to_5,263,,false,v,tier2_fry_filtered+fry_rank_263+grade1_week33_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
airy,3,k-5th grade,beginner_k_to_5,265,,false,n,elementary_fill+grade3+grade3_week17_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cow,1,k-5th grade,beginner_k_to_5,265,,false,n,elementary_fill+grade1+grade1_week34_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
plow,1,k-5th grade,beginner_k_to_5,266,,false,n,elementary_fill+grade1+grade1_week34_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
book,3,k-5th grade,beginner_k_to_5,269,,false,n,tier2_fry_filtered+fry_rank_269+grade3_week14_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hear,3,k-5th grade,beginner_k_to_5,270,,false,v,tier2_fry_filtered+fry_rank_270+grade3_week19_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
vote,1,k-5th grade,beginner_k_to_5,272,,false,n,elementary_fill+grade1+grade1_week34_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
late,2,k-5th grade,beginner_k_to_5,274,,false,n,tier2_fry_filtered+fry_rank_274+grade2_week7_item1,beginner,beginner,30.8,7.5,3.4,beginner_seed,beginner_k_to_5.csv
miss,3,k-5th grade,beginner_k_to_5,275,,false,n,tier2_fry_filtered+fry_rank_275+grade3_week16_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
idea,3,k-5th grade,beginner_k_to_5,276,,false,n,tier2_fry_filtered+fry_rank_276+grade3_week16_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
roof,1,k-5th grade,beginner_k_to_5,277,,false,n,elementary_fill+grade1+grade1_week35_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
desk,2,k-5th grade,beginner_k_to_5,278,,false,n,elementary_fill+grade2+grade2_week18_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
pool,1,k-5th grade,beginner_k_to_5,278,,false,n,elementary_fill+grade1+grade1_week35_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
worn,3,k-5th grade,beginner_k_to_5,278,,false,n,elementary_fill+grade3+grade3_week18_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
face,2,k-5th grade,beginner_k_to_5,279,,false,n,tier2_fry_filtered+fry_rank_279+grade2_week28_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
mask,2,k-5th grade,beginner_k_to_5,279,,false,n,elementary_fill+grade2+grade2_week18_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
task,2,k-5th grade,beginner_k_to_5,280,,false,n,elementary_fill+grade2+grade2_week18_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tusk,2,k-5th grade,beginner_k_to_5,282,,false,n,elementary_fill+grade2+grade2_week18_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
disk,2,k-5th grade,beginner_k_to_5,283,,false,n,elementary_fill+grade2+grade2_week18_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
real,3,k-5th grade,beginner_k_to_5,283,,false,adj,tier2_fry_filtered+fry_rank_283+grade3_week17_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hero,2,k-5th grade,beginner_k_to_5,284,,false,n,elementary_fill+grade2+grade2_week18_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
seed,1,k-5th grade,beginner_k_to_5,284,,false,v,elementary_fill+grade1+grade1_week36_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
girl,2,k-5th grade,beginner_k_to_5,287,,false,n,tier2_fry_filtered+fry_rank_287+grade2_week4_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wolf,5,k-5th grade,beginner_k_to_5,289,,false,n,elementary_fill+grade5+grade5_week15_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
talk,3,k-5th grade,beginner_k_to_5,292,,false,v,tier2_fry_filtered+fry_rank_292+grade3_week19_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
list,3,k-5th grade,beginner_k_to_5,294,,false,n,tier2_fry_filtered+fry_rank_294+grade3_week19_item5,beginner,beginner,30.8,7.5,3.4,beginner_seed,beginner_k_to_5.csv
song,2,k-5th grade,beginner_k_to_5,295,,false,n,tier2_fry_filtered+fry_rank_295+grade2_week8_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bare,3,k-5th grade,beginner_k_to_5,296,,false,n,elementary_fill+grade3+grade3_week19_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
elf,5,k-5th grade,beginner_k_to_5,297,,false,n,elementary_fill+grade5+grade5_week15_item17,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
it's,3,k-5th grade,beginner_k_to_5,299,,false,pron,tier2_fry_filtered+fry_rank_299+grade3_week20_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
body,2,k-5th grade,beginner_k_to_5,301,,false,n,tier2_fry_filtered+fry_rank_301+grade2_week13_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sun,1,k-5th grade,beginner_k_to_5,305,,false,n,tier2_fry_filtered+fry_rank_305+grade1_week15_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fish,2,k-5th grade,beginner_k_to_5,307,,false,adj,tier2_fry_filtered+fry_rank_307+grade2_week9_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
area,3,k-5th grade,beginner_k_to_5,308,,false,n,tier2_fry_filtered+fry_rank_308+grade3_week2_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
mark,3,k-5th grade,beginner_k_to_5,309,,false,n,tier2_fry_filtered+fry_rank_309+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dog,1,k-5th grade,beginner_k_to_5,310,,false,n,tier2_fry_filtered+fry_rank_310+grade1_week23_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hush,2,k-5th grade,beginner_k_to_5,310,,false,n,elementary_fill+grade2+grade2_week20_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dash,2,k-5th grade,beginner_k_to_5,312,,false,n,elementary_fill+grade2+grade2_week20_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dish,2,k-5th grade,beginner_k_to_5,315,,false,adj,elementary_fill+grade2+grade2_week20_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hare,3,k-5th grade,beginner_k_to_5,315,,false,n,elementary_fill+grade3+grade3_week20_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
room,2,k-5th grade,beginner_k_to_5,315,,false,n,tier2_fry_filtered+fry_rank_315+grade2_week11_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
knew,2,k-5th grade,beginner_k_to_5,316,,false,v,tier2_fry_filtered+fry_rank_316+grade2_week29_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
coin,2,k-5th grade,beginner_k_to_5,317,,false,n,elementary_fill+grade2+grade2_week20_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ever,2,k-5th grade,beginner_k_to_5,318,,false,adv,tier2_fry_filtered+fry_rank_318+grade2_week12_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
told,2,k-5th grade,beginner_k_to_5,320,,false,v,tier2_fry_filtered+fry_rank_320+grade2_week6_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
easy,3,k-5th grade,beginner_k_to_5,324,,false,adj,tier2_fry_filtered+fry_rank_324+grade3_week3_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
firm,3,k-5th grade,beginner_k_to_5,324,,false,n,elementary_fill+grade3+grade3_week21_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
door,2,k-5th grade,beginner_k_to_5,328,,false,n,tier2_fry_filtered+fry_rank_328+grade2_week14_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sure,1,k-5th grade,beginner_k_to_5,329,,false,adj,tier2_fry_filtered+fry_rank_329+grade1_week34_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
top,1,k-5th grade,beginner_k_to_5,331,,false,n,tier2_fry_filtered+fry_rank_331+grade1_week10_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ship,1,k-5th grade,beginner_k_to_5,332,,false,n,tier2_fry_filtered+fry_rank_332+grade1_week22_item8,beginner,beginner,30.8,7.5,3.4,beginner_seed,beginner_k_to_5.csv
low,1,k-5th grade,beginner_k_to_5,340,,false,adj,tier2_fry_filtered+fry_rank_340+grade1_week31_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wind,2,k-5th grade,beginner_k_to_5,352,,false,n,tier2_fry_filtered+fry_rank_352+grade2_week17_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rock,1,k-5th grade,beginner_k_to_5,353,,false,n,tier2_fry_filtered+fry_rank_353+grade1_week12_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
step,2,k-5th grade,beginner_k_to_5,362,,false,n,tier2_fry_filtered+fry_rank_362+grade2_week13_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
data,3,k-5th grade,beginner_k_to_5,365,,false,n,elementary_fill+grade3+grade3_week23_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
true,2,k-5th grade,beginner_k_to_5,366,,false,adj,tier2_fry_filtered+fry_rank_366+grade2_week8_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bath,2,k-5th grade,beginner_k_to_5,369,,false,n,elementary_fill+grade2+grade2_week24_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
math,2,k-5th grade,beginner_k_to_5,370,,false,n,elementary_fill+grade2+grade2_week24_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
moth,2,k-5th grade,beginner_k_to_5,371,,false,n,elementary_fill+grade2+grade2_week24_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
path,2,k-5th grade,beginner_k_to_5,375,,false,n,elementary_fill+grade2+grade2_week24_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
farm,2,k-5th grade,beginner_k_to_5,376,,false,n,tier2_fry_filtered+fry_rank_376+grade2_week15_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hour,2,k-5th grade,beginner_k_to_5,380,,false,n,elementary_fill+grade2+grade2_week24_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
seen,2,k-5th grade,beginner_k_to_5,380,,false,n,tier2_fry_filtered+fry_rank_380+grade2_week5_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
solo,4,k-5th grade,beginner_k_to_5,381,,false,n,elementary_fill+grade4+grade4_week20_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
duet,4,k-5th grade,beginner_k_to_5,382,,false,n,elementary_fill+grade4+grade4_week20_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
plan,2,k-5th grade,beginner_k_to_5,383,,false,n,tier2_fry_filtered+fry_rank_383+grade2_week14_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
trio,4,k-5th grade,beginner_k_to_5,386,,false,n,elementary_fill+grade4+grade4_week20_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
pack,2,k-5th grade,beginner_k_to_5,387,,false,n,elementary_fill+grade2+grade2_week25_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
war,3,k-5th grade,beginner_k_to_5,387,,false,n,tier2_fry_filtered+fry_rank_387+grade3_week18_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dock,2,k-5th grade,beginner_k_to_5,388,,false,n,elementary_fill+grade2+grade2_week25_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lock,2,k-5th grade,beginner_k_to_5,389,,false,n,elementary_fill+grade2+grade2_week25_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
king,2,k-5th grade,beginner_k_to_5,390,,false,v,tier2_fry_filtered+fry_rank_390+grade2_week22_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
town,1,k-5th grade,beginner_k_to_5,391,,false,n,tier2_fry_filtered+fry_rank_391+grade1_week34_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
i'll,3,k-5th grade,beginner_k_to_5,392,,false,v,tier2_fry_filtered+fry_rank_392+grade3_week34_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
unit,2,k-5th grade,beginner_k_to_5,393,,false,n,tier2_fry_filtered+fry_rank_393+grade2_week12_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
neck,2,k-5th grade,beginner_k_to_5,394,,false,n,elementary_fill+grade2+grade2_week25_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wood,1,k-5th grade,beginner_k_to_5,398,,false,n,tier2_fry_filtered+fry_rank_398+grade1_week33_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fire,2,k-5th grade,beginner_k_to_5,399,,false,n,tier2_fry_filtered+fry_rank_399+grade2_week15_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
road,2,k-5th grade,beginner_k_to_5,403,,false,n,tier2_fry_filtered+fry_rank_403+grade2_week22_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sink,2,k-5th grade,beginner_k_to_5,403,,false,n,elementary_fill+grade2+grade2_week26_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wink,2,k-5th grade,beginner_k_to_5,405,,false,n,elementary_fill+grade2+grade2_week26_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
nail,4,k-5th grade,beginner_k_to_5,407,,false,n,elementary_fill+grade4+grade4_week21_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
box,2,k-5th grade,beginner_k_to_5,408,,false,n,tier2_fry_filtered+fry_rank_408+grade2_week16_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
honk,2,k-5th grade,beginner_k_to_5,409,,false,n,elementary_fill+grade2+grade2_week26_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wait,2,k-5th grade,beginner_k_to_5,410,,false,n,tier2_fry_filtered+fry_rank_410+grade2_week2_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
oh,2,k-5th grade,beginner_k_to_5,412,,false,int,tier2_fry_filtered+fry_rank_412+grade2_week1_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lava,2,k-5th grade,beginner_k_to_5,413,,false,n,elementary_fill+grade2+grade2_week26_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lift,2,k-5th grade,beginner_k_to_5,418,,false,n,elementary_fill+grade2+grade2_week27_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gift,2,k-5th grade,beginner_k_to_5,421,,false,n,elementary_fill+grade2+grade2_week27_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
feel,1,k-5th grade,beginner_k_to_5,422,,false,n,tier2_fry_filtered+fry_rank_422+grade1_week36_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fact,3,k-5th grade,beginner_k_to_5,423,,false,n,tier2_fry_filtered+fry_rank_423+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
raft,2,k-5th grade,beginner_k_to_5,423,,false,n,elementary_fill+grade2+grade2_week27_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
loft,2,k-5th grade,beginner_k_to_5,425,,false,n,elementary_fill+grade2+grade2_week27_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sift,2,k-5th grade,beginner_k_to_5,427,,false,n,elementary_fill+grade2+grade2_week27_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bolt,2,k-5th grade,beginner_k_to_5,433,,false,n,elementary_fill+grade2+grade2_week28_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
jolt,2,k-5th grade,beginner_k_to_5,434,,false,n,elementary_fill+grade2+grade2_week28_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
note,1,k-5th grade,beginner_k_to_5,434,,false,n,tier2_fry_filtered+fry_rank_434+grade1_week30_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
colt,2,k-5th grade,beginner_k_to_5,435,,false,n,elementary_fill+grade2+grade2_week28_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rest,2,k-5th grade,beginner_k_to_5,436,,false,n,tier2_fry_filtered+fry_rank_436+grade2_week16_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
belt,2,k-5th grade,beginner_k_to_5,437,,false,n,elementary_fill+grade2+grade2_week28_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
welt,2,k-5th grade,beginner_k_to_5,438,,false,n,elementary_fill+grade2+grade2_week28_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
stay,1,k-5th grade,beginner_k_to_5,441,,false,n,tier2_fry_filtered+fry_rank_441+grade1_week27_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wilt,2,k-5th grade,beginner_k_to_5,441,,false,n,elementary_fill+grade2+grade2_week28_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
melt,2,k-5th grade,beginner_k_to_5,442,,false,n,elementary_fill+grade2+grade2_week28_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
salt,2,k-5th grade,beginner_k_to_5,443,,false,n,elementary_fill+grade2+grade2_week28_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
